File,BPR_single,MSE_single,PCC_single,Ret_single,BPR_dual_real,MSE_dual_real,PCC_dual_real,Ret_dual_real,BPR_dual_const,MSE_dual_const,PCC_dual_const,Ret_dual_const,BPR_dual_ramp,MSE_dual_ramp,PCC_dual_ramp,Ret_dual_ramp,BPR_dual_random,MSE_dual_random,PCC_dual_random,Ret_dual_random,activity
s19_walk.csv,9.221850649950357,1101.4831889675465,0.26250464000723617,55.14705882352941,16.223029441612994,219.7151450764938,0.318686333080644,52.94117647058823,16.971992903365813,184.91138347077393,0.3164655803459275,52.75735294117647,9.7926040650202,965.8340935445037,0.35523588488923213,53.30882352941177,8.81367502916611,1210.0280427576988,0.3626607815116839,54.411764705882355,walk
s1_run.csv,10.739229039748402,189.2609700885395,0.3160481353968142,45.220030349013655,21.564382363124984,15.65113110698494,0.38693209167263254,47.040971168437025,21.428156355965253,16.149843947323454,0.388393901669103,46.433990895295906,14.702420942282597,75.98745016281605,0.3870251821505685,47.79969650986343,20.321958371365085,20.834742084447466,0.3884106601253585,46.13050075872534,run
s1_sit.csv,6.747969758093237,287.17268342828,0.4624399949831314,50.57096247960848,16.172421747261495,32.78671665226158,0.40781167887145636,61.33768352365416,18.967604238957357,17.22581101674154,0.4049889489344794,61.33768352365416,12.795597921631161,71.34775462108138,0.40556878163908133,60.68515497553018,13.46959301281518,61.09150172508267,0.40473644978131484,52.20228384991844,sit
s1_walk.csv,11.05061998709354,370.3412866367267,0.44074249583929387,36.422976501305484,19.95476965076959,47.663635500482364,0.4582703095776185,36.55352480417755,20.254699746842114,44.483008814042336,0.45735233502255734,36.422976501305484,15.00165962222553,149.10704640417313,0.4472379886773588,36.684073107049606,18.57207945762155,65.53241668064855,0.45758318501379325,35.639686684073105,walk
s20_run.csv,12.892953365799961,164.38872127366534,0.23626859149183105,35.674157303370784,21.63800306563951,21.94658984342343,0.33840537827701744,36.79775280898876,21.403513952373512,23.164128133110417,0.3380559173165665,36.938202247191015,18.88381276565213,41.379579901100946,0.313053400701578,34.550561797752806,16.036658807939013,79.70791940916234,0.28837619702402106,35.39325842696629,run
s20_sit.csv,19.3912873965825,75.49740006265829,0.3721368836576324,23.993808049535605,22.40887051608049,37.68544812735132,0.36769851046282154,21.362229102167184,23.58048971734151,28.77476356446009,0.3664995706759176,21.207430340557277,23.03890616448512,32.59643607083889,0.3654190286004184,19.96904024767802,23.63016442507864,28.44751224584966,0.3656227906568569,21.207430340557277,sit
s20_walk.csv,16.699773040800192,252.85876799707796,0.30601883419727266,63.30708661417323,19.86310853461687,122.05187855190199,0.32893724105124583,66.77165354330708,19.70662864156895,126.5296939352126,0.32855119326460924,66.77165354330708,9.814878500299333,1234.1486476001655,0.1183687649978746,52.75590551181102,18.853846844760014,153.98224146135405,0.2693793558494814,63.93700787401575,walk
s21_run.csv,5.429431924737681,3144.5796807530674,0.32631938383263537,44.42953020134228,13.36876835601297,505.39269547506876,0.3956987646387473,52.348993288590606,22.460127601480927,62.3007157520848,0.4371132407839397,58.12080536912752,14.604525565862483,380.2360062043702,0.43807225111221937,53.95973154362416,21.45477785301191,78.52862821422165,0.4341099493512562,56.77852348993289,run
s21_sit.csv,20.38098716187762,37.518361195827836,0.4720734101961272,8.860759493670885,21.73784524794332,27.45099252349372,0.4703753067221914,9.335443037974683,21.83834567692013,26.8230407019151,0.47034985185801914,9.335443037974683,18.02323862800771,64.56820505048567,0.46880309094925887,11.075949367088608,18.80399921740149,53.943938875033815,0.4702827743613079,9.018987341772151,sit
s21_walk.csv,17.51681285927154,110.66238221654942,0.44251523991789576,43.27956989247312,21.51640293016218,44.059646449970224,0.4456146627697317,41.39784946236559,21.528945552947366,43.9325837505453,0.44553544104520343,41.263440860215056,18.379385293860217,90.72829959560664,0.44405334693362,42.06989247311828,19.662081273504434,67.52633415870575,0.4419241154182898,41.935483870967744,walk
s22_run.csv,7.583320591228184,1137.2873522813054,0.3569769980854795,34.088050314465406,18.935445840485738,83.30243271645222,0.4226955286418397,35.84905660377358,19.049526937589874,81.14272244592513,0.4221187306830333,35.84905660377358,12.489775245432881,367.472415391802,0.40298952892882234,38.490566037735846,5.973873524076188,1647.4601415290103,0.2771654082185334,33.83647798742138,run
